File_Name	Mol_Formula	Nonhydrogen_Atoms	Point_Group	[W1-F12 all-electron, rel. CCSD(T)/CBS (kcal/mol)]
dsgdb9nsd_003371	C6H10O	7	C1	1709.25129
dsgdb9nsd_003372	C5H8O2	7	C1	1504.210898
dsgdb9nsd_003373	C5H8O2	7	CS	1508.135016
dsgdb9nsd_003374	C4H6O3	7	C1	1298.665254
dsgdb9nsd_003375	C7H8	7	C1	1582.166936
dsgdb9nsd_003376	C6H7N	7	C1	1445.938684
dsgdb9nsd_003377	C6H6O	7	C1	1374.536436
dsgdb9nsd_003378	C6H7N	7	CS	1492.981063
dsgdb9nsd_003379	C5H6N2	7	C1	1355.14776
dsgdb9nsd_003380	C5H5NO	7	C1	1284.38679
dsgdb9nsd_003381	C6H8O	7	C1	1553.434299
dsgdb9nsd_003382	C5H7NO	7	C1	1415.784192
dsgdb9nsd_003383	C5H6O2	7	C1	1347.017107
dsgdb9nsd_003384	C5H7NO	7	C1	1425.898107
dsgdb9nsd_003385	C7H12	7	C1	1883.510132
dsgdb9nsd_003386	C6H10O	7	C1	1678.125181
dsgdb9nsd_003387	C6H10O	7	C1	1678.142105
dsgdb9nsd_003388	C5H8O2	7	C1	1470.911522
dsgdb9nsd_003389	C6H10O	7	C1	1686.629905
dsgdb9nsd_003390	C5H9NO	7	C1	1550.035425
dsgdb9nsd_003391	C5H8O2	7	C1	1481.332548
dsgdb9nsd_003392	C6H8O	7	C1	1562.902828
dsgdb9nsd_003393	C5H7NO	7	C1	1434.602888
dsgdb9nsd_003394	C5H7NO	7	C1	1425.642629
dsgdb9nsd_003395	C5H7NO	7	C1	1441.932211
dsgdb9nsd_003396	C5H7NO	7	C1	1427.037577
dsgdb9nsd_003397	C5H6O2	7	C1	1373.34371
dsgdb9nsd_003398	C5H7NO	7	C1	1420.850609
dsgdb9nsd_003399	C5H6O2	7	C1	1366.807056
dsgdb9nsd_003400	C4H5NO2	7	C1	1243.568947
dsgdb9nsd_003401	C4H5NO2	7	C1	1229.060777
dsgdb9nsd_003402	C4H4O3	7	C1	1175.272407
dsgdb9nsd_003403	C5H9NO	7	C1	1554.462022
dsgdb9nsd_003404	C7H12	7	C1	1883.079616
dsgdb9nsd_003405	C6H10O	7	C1	1689.810317
dsgdb9nsd_003406	C6H10O	7	C1	1680.951069
dsgdb9nsd_003407	C6H10O	7	C1	1688.354389
dsgdb9nsd_003408	C5H8O2	7	C1	1485.613424
dsgdb9nsd_003409	C5H9NO	7	C1	1549.954715
dsgdb9nsd_003410	C5H8O2	7	C1	1497.709046
dsgdb9nsd_003411	C6H6O	7	C1	1440.955643
dsgdb9nsd_003412	C5H5NO	7	C1	1310.537658
dsgdb9nsd_003413	C5H5NO	7	C1	1303.992094
dsgdb9nsd_003414	C5H4O2	7	C1	1233.285924
dsgdb9nsd_003415	C5H7NO	7	C1	1452.075689
dsgdb9nsd_003416	C4H6N2O	7	C1	1315.700342
dsgdb9nsd_003417	C4H6N2O	7	C1	1317.51936
dsgdb9nsd_003418	C4H5NO2	7	C1	1248.477176
dsgdb9nsd_003419	C6H8O	7	C1	1584.655902
dsgdb9nsd_003420	C5H7NO	7	C1	1452.14341
dsgdb9nsd_003421	C5H7NO	7	C1	1451.320732
dsgdb9nsd_003422	C5H6O2	7	C1	1382.439253
dsgdb9nsd_003423	C5H7NO	7	C1	1445.580351
dsgdb9nsd_003424	C5H6O2	7	C1	1375.2824
dsgdb9nsd_003425	C5H7NO	7	C1	1468.579427
dsgdb9nsd_003426	C4H6N2O	7	C1	1334.568781
dsgdb9nsd_003427	C4H6N2O	7	C1	1333.948456
dsgdb9nsd_003428	C4H5NO2	7	C1	1264.6304
dsgdb9nsd_003429	C5H6O2	7	C1	1396.990941
dsgdb9nsd_003430	C4H5NO2	7	C1	1262.228224
dsgdb9nsd_003431	C4H5NO2	7	C1	1261.517419
dsgdb9nsd_003432	C4H4O3	7	C1	1191.645466
dsgdb9nsd_003433	C7H10	7	C1	1765.337995
dsgdb9nsd_003434	C6H9N	7	C1	1632.294071
dsgdb9nsd_003435	C6H8O	7	C1	1564.63215
dsgdb9nsd_003436	C4H6N2O	7	C1	1320.596391
dsgdb9nsd_003437	C7H10	7	C1	1762.5997
dsgdb9nsd_003438	C6H9N	7	C1	1629.79785
dsgdb9nsd_003439	C6H8O	7	C1	1562.196145
dsgdb9nsd_003440	C6H8O	7	C1	1566.720426
dsgdb9nsd_003441	C5H7NO	7	C1	1435.314389
dsgdb9nsd_003442	C5H6O2	7	C1	1365.969683
dsgdb9nsd_003443	C7H12	7	C1	1908.31173
dsgdb9nsd_003444	C6H10O	7	C1	1710.903152
dsgdb9nsd_003447	C5H9NO	7	C1	1574.447528
dsgdb9nsd_003448	C5H8O2	7	C1	1506.709565
dsgdb9nsd_003449	C6H10O	7	C1	1713.012594
dsgdb9nsd_003451	C5H8O2	7	C1	1515.088267
dsgdb9nsd_003452	C5H9NO	7	C1	1574.431106
dsgdb9nsd_003453	C5H8O2	7	C1	1505.61741
dsgdb9nsd_003455	C5H5NO	7	C1	1287.449143
dsgdb9nsd_003456	C5H4O2	7	C1	1216.11968
dsgdb9nsd_003457	C6H8O	7	CS	1575.217419
dsgdb9nsd_003458	C5H6O2	7	C1	1365.535973
dsgdb9nsd_003459	C5H7NO	7	C1	1441.037207
dsgdb9nsd_003460	C5H6O2	7	CS	1369.5874
dsgdb9nsd_003461	C7H10	7	C1	1743.921246
dsgdb9nsd_003463	C6H9N	7	CS	1599.456329
dsgdb9nsd_003464	C6H8O	7	C1	1550.52994
dsgdb9nsd_003465	C5H7NO	7	C1	1420.742395
dsgdb9nsd_003466	C5H6O2	7	C1	1348.615456
dsgdb9nsd_003467	C7H12	7	C1	1901.418808
dsgdb9nsd_003468	C6H10O	7	C1	1696.137195
dsgdb9nsd_003469	C6H10O	7	C1	1701.269294
dsgdb9nsd_003470	C6H10O	7	C1	1705.086189
dsgdb9nsd_003471	C5H8O2	7	C1	1500.22657
dsgdb9nsd_003472	C5H8O2	7	C1	1507.510443
dsgdb9nsd_003473	C7H10	7	C1	1733.76119
dsgdb9nsd_003474	C6H9N	7	C1	1601.010877
dsgdb9nsd_003475	C6H8O	7	C1	1527.168628
dsgdb9nsd_003476	C6H9N	7	C1	1594.014874
dsgdb9nsd_003477	C6H8O	7	C1	1534.486524
dsgdb9nsd_003478	C5H6O2	7	C1	1328.126348
dsgdb9nsd_003479	C6H7N	7	C1	1423.656888
dsgdb9nsd_003480	C6H7N	7	C1	1421.377993
dsgdb9nsd_003481	C7H8	7	CS	1552.595582
dsgdb9nsd_003482	C6H7N	7	C1	1423.671434
dsgdb9nsd_003483	C5H5NO	7	C1	1222.77861
dsgdb9nsd_003484	C6H6O	7	C1	1354.831075
dsgdb9nsd_003485	C7H10	7	C2	1747.363067
dsgdb9nsd_003486	C6H8O	7	C1	1546.424874
dsgdb9nsd_003487	C5H7NO	7	C1	1411.208367
dsgdb9nsd_003488	C5H6O2	7	C2	1344.006241
dsgdb9nsd_003489	C6H8O	7	C2	1544.766197
dsgdb9nsd_003490	C7H10	7	C1	1777.917194
dsgdb9nsd_003491	C6H9N	7	CS	1644.091958
dsgdb9nsd_003492	C6H8O	7	CS	1573.224229
dsgdb9nsd_003493	C5H6O2	7	CS	1371.048795
dsgdb9nsd_003494	C7H8	7	C1	1570.646822
dsgdb9nsd_003495	C6H6O	7	C1	1361.899499
dsgdb9nsd_003496	C6H7N	7	C1	1425.864511
dsgdb9nsd_003497	C6H7N	7	C1	1481.346472
dsgdb9nsd_003498	C5H6N2	7	CS	1343.166571
dsgdb9nsd_003499	C5H5NO	7	CS	1271.199885
dsgdb9nsd_003500	C5H6N2	7	C1	1334.930145
dsgdb9nsd_003501	C6H8O	7	C1	1540.881838
dsgdb9nsd_003502	C5H6O2	7	C1	1331.710544
dsgdb9nsd_003503	C5H7NO	7	C1	1395.224232
dsgdb9nsd_003504	C5H7NO	7	C1	1413.038348
dsgdb9nsd_003505	C7H12	7	C1	1871.752298
dsgdb9nsd_003506	C6H10O	7	C1	1663.947143
dsgdb9nsd_003507	C6H10O	7	C1	1668.833171
dsgdb9nsd_003508	C5H8O2	7	C1	1460.222764
dsgdb9nsd_003509	C6H10O	7	C1	1673.97883
dsgdb9nsd_003510	C5H8O2	7	C1	1465.709826
dsgdb9nsd_003511	C5H9NO	7	C1	1532.651486
dsgdb9nsd_003512	C7H12	7	C1	1885.120867
dsgdb9nsd_003513	C6H10O	7	C1	1685.398405
dsgdb9nsd_003514	C6H10O	7	C1	1682.164673
dsgdb9nsd_003515	C6H11N	7	C1	1747.082746
dsgdb9nsd_003516	C5H9NO	7	C1	1543.143865
dsgdb9nsd_003517	C5H9NO	7	C1	1552.342439
dsgdb9nsd_003518	C6H10O	7	C1	1684.758684
dsgdb9nsd_003519	C5H8O2	7	C1	1484.85206
dsgdb9nsd_003520	C5H8O2	7	C1	1481.321071
dsgdb9nsd_003521	C7H10	7	C2V	1716.865427
dsgdb9nsd_003522	C6H8O	7	CS	1507.430592
dsgdb9nsd_003523	C5H7NO	7	C1	1375.758454
dsgdb9nsd_003524	C6H8O	7	CS	1519.908995
dsgdb9nsd_003525	C5H6O2	7	CS	1307.979233
dsgdb9nsd_003526	C7H10	7	C1	1716.755939
dsgdb9nsd_003527	C6H9N	7	C1	1579.509295
dsgdb9nsd_003528	C6H9N	7	C1	1577.87917
dsgdb9nsd_003529	C6H8O	7	C1	1510.154442
dsgdb9nsd_003530	C6H9N	7	C1	1574.329098
dsgdb9nsd_003531	C5H8N2	7	C1	1437.187838
dsgdb9nsd_003532	C5H7NO	7	CS	1365.918032
dsgdb9nsd_003533	C6H8O	7	CS	1522.509677
dsgdb9nsd_003534	C5H7NO	7	C1	1381.834786
dsgdb9nsd_003536	C7H8	7	C2V	1590.514363
dsgdb9nsd_003537	C6H7N	7	CS	1449.8342
dsgdb9nsd_003538	C6H6O	7	C2V	1381.619079
dsgdb9nsd_003539	C7H10	7	C2V	1745.906203
dsgdb9nsd_003540	C6H8O	7	CS	1543.591643
dsgdb9nsd_003541	C6H8O	7	C2V	1536.767251
dsgdb9nsd_003542	C5H6O2	7	CS	1332.6872
dsgdb9nsd_003543	C5H5NO	7	C1	1271.625292
dsgdb9nsd_003545	C5H5NO	7	C1	1279.588513
dsgdb9nsd_003546	C5H5NO	7	C1	1273.695465
dsgdb9nsd_003547	C5H4O2	7	C1	1198.495285
dsgdb9nsd_003548	C5H5NO	7	C1	1279.632276
dsgdb9nsd_003549	C6H9N	7	C1	1597.676474
dsgdb9nsd_003550	C7H10	7	C1	1732.464924
dsgdb9nsd_003551	C6H9N	7	C1	1605.662906
dsgdb9nsd_003552	C6H9N	7	C1	1591.789776
dsgdb9nsd_003553	C6H8O	7	C1	1526.450675
dsgdb9nsd_003554	C6H9N	7	C1	1599.179114
dsgdb9nsd_003555	C6H9N	7	C1	1591.555144
dsgdb9nsd_003556	C5H7NO	7	C1	1400.020576
dsgdb9nsd_003557	C6H8O	7	C1	1539.920198
dsgdb9nsd_003558	C5H7NO	7	C1	1411.765194
dsgdb9nsd_003559	C5H6O2	7	C1	1335.815573
dsgdb9nsd_003560	C7H10	7	CS	1741.532769
dsgdb9nsd_003561	C6H8O	7	CS	1541.409046
dsgdb9nsd_003562	C6H9N	7	C1	1606.095285
dsgdb9nsd_003563	C6H8O	7	CS	1542.133462
dsgdb9nsd_003564	C5H7NO	7	CS	1405.55659
dsgdb9nsd_003565	C5H6O2	7	CS	1336.503681
dsgdb9nsd_003566	C7H10	7	CS	1727.791403
dsgdb9nsd_003567	C6H8O	7	C1	1528.189673
dsgdb9nsd_003568	C5H7NO	7	C1	1391.855755
dsgdb9nsd_003569	C6H8O	7	C1	1528.345258
dsgdb9nsd_003570	C5H7NO	7	C1	1393.004743
dsgdb9nsd_003571	C5H6O2	7	C1	1325.187081
dsgdb9nsd_003573	C6H9N	7	C1	1574.861138
dsgdb9nsd_003574	C6H9N	7	C1	1575.264464
dsgdb9nsd_003575	C6H9N	7	C1	1577.845172
dsgdb9nsd_003576	C6H8O	7	C1	1511.84221
dsgdb9nsd_003577	C6H9N	7	C1	1569.642537
dsgdb9nsd_003578	C5H8N2	7	C1	1437.722463
dsgdb9nsd_003579	C5H7NO	7	C1	1371.166572
dsgdb9nsd_003580	C6H8O	7	C1	1516.044371
dsgdb9nsd_003582	C5H7NO	7	C1	1388.87922
dsgdb9nsd_003583	C5H6O2	7	CS	1320.265693
dsgdb9nsd_003584	C5H8N2	7	C1	1485.128265
dsgdb9nsd_003585	C5H7NO	7	C1	1417.94792
dsgdb9nsd_003586	C7H10	7	CS	1751.091207
dsgdb9nsd_003587	C6H8O	7	C1	1555.314958
dsgdb9nsd_003588	C5H8N2	7	CS	1486.321248
dsgdb9nsd_003589	C5H7NO	7	C1	1419.638675
dsgdb9nsd_003590	C5H6O2	7	CS	1352.091438
dsgdb9nsd_003591	C6H8O	7	C1	1544.681859
dsgdb9nsd_003592	C7H12	7	C1	1882.665868
dsgdb9nsd_003593	C6H10O	7	C1	1683.920244
dsgdb9nsd_003594	C6H11N	7	C1	1745.211431
dsgdb9nsd_003595	C6H11N	7	C1	1745.243371
dsgdb9nsd_003596	C5H10N2	7	C1	1623.32743
dsgdb9nsd_003597	C5H9NO	7	C1	1552.277103
dsgdb9nsd_003598	C6H10O	7	C1	1686.083131
dsgdb9nsd_003599	C5H9NO	7	C1	1554.76071
dsgdb9nsd_003600	C5H8O2	7	C1	1484.227726
dsgdb9nsd_003601	C6H11N	7	C1	1743.147238
dsgdb9nsd_003602	C5H10N2	7	C1	1610.540563
dsgdb9nsd_003603	C5H9NO	7	C1	1541.941042
dsgdb9nsd_003604	C6H10O	7	C1	1685.205954
dsgdb9nsd_003605	C5H8O2	7	C1	1486.947289
dsgdb9nsd_003606	C5H9NO	7	C1	1548.558808
dsgdb9nsd_003607	C7H10	7	C1	1738.234793
dsgdb9nsd_003608	C6H9N	7	C1	1606.556448
dsgdb9nsd_003609	C6H8O	7	CS	1538.19786
dsgdb9nsd_003610	C5H7NO	7	CS	1397.596852
dsgdb9nsd_003611	C7H8	7	C1	1606.226774
dsgdb9nsd_003612	C6H6O	7	C1	1399.946963
dsgdb9nsd_003613	C7H8	7	C1	1560.562311
dsgdb9nsd_003614	C5H5NO	7	C1	1216.009062
dsgdb9nsd_003615	C7H10	7	C1	1754.879338
dsgdb9nsd_003616	C6H8O	7	C1	1552.162871
dsgdb9nsd_003617	C6H8O	7	C1	1550.019417
dsgdb9nsd_003618	C5H7NO	7	C1	1415.371573
dsgdb9nsd_003619	C6H8O	7	C1	1550.461849
dsgdb9nsd_003620	C5H6O2	7	C1	1342.095833
dsgdb9nsd_003621	C6H7N	7	CS	1447.889667
dsgdb9nsd_003622	C6H7N	7	C1	1445.672745
dsgdb9nsd_003623	C7H8	7	C1	1577.892022
dsgdb9nsd_003624	C6H7N	7	C1	1439.69322
dsgdb9nsd_003625	C6H7N	7	C1	1444.01986
dsgdb9nsd_003626	C5H5NO	7	CS	1245.584928
dsgdb9nsd_003627	C6H6O	7	CS	1377.423419
dsgdb9nsd_003628	C7H8	7	C1	1597.931368
dsgdb9nsd_003629	C6H7N	7	C1	1464.495978
dsgdb9nsd_003630	C6H7N	7	C1	1466.08246
dsgdb9nsd_003631	C6H6O	7	C2	1392.41164
dsgdb9nsd_003632	C5H4N2	7	CS	1229.388644
dsgdb9nsd_003633	C5H3NO	7	CS	1138.437342
dsgdb9nsd_003634	C4H3N3	7	CS	1091.447511
dsgdb9nsd_003635	C4H2N2O	7	C1	1003.686755
dsgdb9nsd_003636	C5H4N2	7	CS	1229.625422
dsgdb9nsd_003637	C4H3N3	7	C1	1090.993871
dsgdb9nsd_003638	C5H3NO	7	CS	1138.897821
dsgdb9nsd_003639	C4H2N2O	7	C1	1003.64598
dsgdb9nsd_003640	C4H2N2O	7	C1	1017.766261
dsgdb9nsd_003641	C5H4N2	7	CS	1228.67905
dsgdb9nsd_003642	C4H3N3	7	CS	1107.071399
dsgdb9nsd_003643	C4H3N3	7	CS	1094.841471
dsgdb9nsd_003644	C3H2N4	7	C1	957.8430196
dsgdb9nsd_003646	C4H2N2O	7	C1	1017.691964
dsgdb9nsd_003647	C4H2N2O	7	CS	992.3837843
dsgdb9nsd_003648	C3HN3O	7	C1	858.3560382
dsgdb9nsd_003650	C4H5N3	7	C1	1226.340774
dsgdb9nsd_003651	C4H5N3	7	C1	1242.975455
dsgdb9nsd_003652	C5H8N2	7	C1	1534.218848
dsgdb9nsd_003653	C5H7NO	7	C1	1447.576873
dsgdb9nsd_003654	C4H7N3	7	C1	1399.510856
dsgdb9nsd_003655	C4H6N2O	7	C1	1315.771684
dsgdb9nsd_003656	C4H7N3	7	C1	1404.922285
dsgdb9nsd_003657	C4H6N2O	7	C1	1317.347197
dsgdb9nsd_003658	C3H6N4	7	C1	1272.464141
dsgdb9nsd_003659	C3H5N3O	7	C1	1187.588737
dsgdb9nsd_003660	C4H7N3	7	C1	1406.306771
dsgdb9nsd_003661	C3H6N4	7	C1	1270.559179
dsgdb9nsd_003662	C4H6N2O	7	C1	1321.378839
dsgdb9nsd_003663	C3H5N3O	7	C1	1188.611985
dsgdb9nsd_003664	C4H6N2O	7	C1	1334.941151
dsgdb9nsd_003665	C3H5N3O	7	C1	1204.235359
dsgdb9nsd_003666	C3H4N2O2	7	C1	1117.673756
dsgdb9nsd_003667	C4H6N2O	7	C1	1336.656185
dsgdb9nsd_003668	C5H8N2	7	C1	1536.463556
dsgdb9nsd_003669	C5H7NO	7	C1	1450.304675
dsgdb9nsd_003670	C4H7N3	7	C1	1410.822706
dsgdb9nsd_003671	C4H6N2O	7	C1	1324.95152
dsgdb9nsd_003672	C4H6N2O	7	C1	1342.998455
dsgdb9nsd_003673	C4H5NO2	7	C1	1256.194507
dsgdb9nsd_003674	C4H5N3	7	C1	1258.067065
dsgdb9nsd_003675	C4H5N3	7	C1	1258.955631
dsgdb9nsd_003676	C3H4N4	7	C1	1094.645349
dsgdb9nsd_003677	C5H8N2	7	C1	1535.007514
dsgdb9nsd_003678	C4H7N3	7	C1	1409.352508
dsgdb9nsd_003679	C4H6N2O	7	C1	1341.3313
dsgdb9nsd_003680	C5H7NO	7	C1	1447.165001
dsgdb9nsd_003681	C4H6N2O	7	C1	1321.863646
dsgdb9nsd_003682	C4H5NO2	7	C1	1252.972459
dsgdb9nsd_003683	C4H7N3	7	C1	1420.224424
dsgdb9nsd_003684	C4H6N2O	7	C1	1334.933916
dsgdb9nsd_003685	C3H6N4	7	C1	1296.308981
dsgdb9nsd_003686	C3H5N3O	7	C1	1211.012029
dsgdb9nsd_003687	C3H5N3O	7	CS	1226.839745
dsgdb9nsd_003688	C3H4N2O2	7	C1	1139.938483
dsgdb9nsd_003689	C4H5N3	7	C1	1258.987678
dsgdb9nsd_003690	C3H4N4	7	C1	1115.942871
dsgdb9nsd_003691	C4H7N3	7	C1	1414.183955
dsgdb9nsd_003692	C4H6N2O	7	C2V	1341.400929
dsgdb9nsd_003693	C3H5N3O	7	C1	1234.257415
dsgdb9nsd_003694	C3H4N2O2	7	C1	1160.65788
dsgdb9nsd_003695	C4H7N3	7	C1	1408.562273
dsgdb9nsd_003696	C3H6N4	7	C1	1295.328805
dsgdb9nsd_003697	C4H6N2O	7	C1	1339.288851
dsgdb9nsd_003698	C3H5N3O	7	C1	1227.453694
dsgdb9nsd_003699	C4H7N3	7	C1	1405.429538
dsgdb9nsd_003700	C4H6N2O	7	C1	1335.295456
dsgdb9nsd_003702	C3H6N4	7	C1	1277.467205
dsgdb9nsd_003703	C3H5N3O	7	C1	1208.39586
dsgdb9nsd_003704	C3H4N2O2	7	C1	1126.4524
dsgdb9nsd_003705	C3H4N2O2	7	C1	1149.372222
dsgdb9nsd_003706	C3H3NO3	7	C1	1075.049081
dsgdb9nsd_003707	C4H6N2O	7	C1	1324.805116
dsgdb9nsd_003708	C3H5N3O	7	C1	1212.72299
dsgdb9nsd_003709	C4H6N2O	7	C1	1317.345936
dsgdb9nsd_003710	C4H6N2O	7	CS	1305.189746
dsgdb9nsd_003711	C3H5N3O	7	C1	1179.028974
dsgdb9nsd_003712	C5H8N2	7	C1	1532.458652
dsgdb9nsd_003713	C5H7NO	7	C1	1445.350808
dsgdb9nsd_003714	C4H7N3	7	C1	1395.5647
dsgdb9nsd_003715	C4H6N2O	7	C1	1311.623865
dsgdb9nsd_003716	C5H8N2	7	C1	1530.683321
dsgdb9nsd_003717	C4H7N3	7	C1	1395.960727
dsgdb9nsd_003718	C5H7NO	7	C1	1441.797429
dsgdb9nsd_003719	C4H6N2O	7	C1	1309.889284
dsgdb9nsd_003720	C4H7N3	7	C1	1414.971178
dsgdb9nsd_003721	C4H6N2O	7	C1	1328.309706
dsgdb9nsd_003722	C5H8N2	7	C1	1532.851937
dsgdb9nsd_003723	C4H7N3	7	C1	1414.717626
dsgdb9nsd_003725	C3H6N4	7	C1	1266.457519
dsgdb9nsd_003726	C5H7NO	7	C1	1444.420701
dsgdb9nsd_003727	C4H6N2O	7	C1	1327.5721
dsgdb9nsd_003728	C4H6N2O	7	C1	1299.781625
dsgdb9nsd_003729	C3H5N3O	7	C1	1168.991802
dsgdb9nsd_003730	C5H8N2	7	C1	1529.28021
dsgdb9nsd_003731	C4H7N3	7	C1	1392.70721
dsgdb9nsd_003732	C4H7N3	7	C1	1410.06
dsgdb9nsd_003733	C4H7N3	7	C1	1401.429736
dsgdb9nsd_003735	C4H7N3	7	C1	1397.65905
dsgdb9nsd_003736	C3H6N4	7	C1	1263.627445
dsgdb9nsd_003737	C2H5N5	7	C1	1117.52956
dsgdb9nsd_003738	C5H8N2	7	C1	1528.386605
dsgdb9nsd_003739	C4H7N3	7	C1	1394.302377
dsgdb9nsd_003740	C4H7N3	7	C1	1398.698821
dsgdb9nsd_003741	C3H6N4	7	C1	1267.459734
dsgdb9nsd_003742	C4H6N2O	7	C1	1328.785396
dsgdb9nsd_003743	C3H5N3O	7	C1	1199.253887
dsgdb9nsd_003744	C5H8N2	7	C1	1530.691027
dsgdb9nsd_003745	C4H7N3	7	C1	1404.972467
dsgdb9nsd_003746	C4H6N2O	7	C1	1337.038276
dsgdb9nsd_003747	C4H7N3	7	C1	1413.098256
dsgdb9nsd_003748	C3H6N4	7	C1	1289.186516
dsgdb9nsd_003749	C3H5N3O	7	C1	1219.800324
dsgdb9nsd_003750	C3H5N3O	7	C1	1225.610692
dsgdb9nsd_003751	C3H5N3O	7	C1	1191.596703
dsgdb9nsd_003752	C3H4N2O2	7	C1	1139.800362
dsgdb9nsd_003753	C4H7N3	7	C1	1398.872622
dsgdb9nsd_003754	C3H6N4	7	C1	1272.270397
dsgdb9nsd_003755	C3H5N3O	7	C1	1203.315417
dsgdb9nsd_003756	C5H8N2	7	C1	1530.504431
dsgdb9nsd_003757	C4H7N3	7	C1	1402.843546
dsgdb9nsd_003758	C4H6N2O	7	C1	1333.396581
dsgdb9nsd_003760	C3H6N4	7	C1	1288.29672
dsgdb9nsd_003761	C3H5N3O	7	C1	1220.507339
dsgdb9nsd_003762	C3H5N3O	7	C1	1226.716031
dsgdb9nsd_003763	C3H5N3O	7	C1	1201.682161
dsgdb9nsd_003764	C3H4N2O2	7	C1	1151.823381
dsgdb9nsd_003765	C3H6N4	7	C1	1266.75285
dsgdb9nsd_003766	C2H5N5	7	C1	1142.042604
dsgdb9nsd_003767	C2H4N4O	7	C1	1071.754198
dsgdb9nsd_003768	C4H7N3	7	C1	1394.592443
dsgdb9nsd_003769	C3H6N4	7	C1	1265.93737
dsgdb9nsd_003770	C3H5N3O	7	C1	1195.563523
dsgdb9nsd_003771	C2H5N5	7	C1	1127.052713
dsgdb9nsd_003772	C2H4N4O	7	C1	1077.590971
dsgdb9nsd_003773	C2H4N4O	7	C1	1045.95316
dsgdb9nsd_003774	C2H3N3O2	7	C1	993.5080554
dsgdb9nsd_003776	C2H5N5	7	C1	1120.594492
dsgdb9nsd_003778	C2H3N3O2	7	C1	953.3067095
dsgdb9nsd_003779	C4H7N3	7	C1	1398.220163
dsgdb9nsd_003780	C4H6N2O	7	C1	1312.808759
dsgdb9nsd_003781	C3H6N4	7	C1	1260.534363
dsgdb9nsd_003783	C4H7N3	7	C1	1394.223668
dsgdb9nsd_003784	C3H6N4	7	C1	1262.368084
dsgdb9nsd_003785	C4H6N2O	7	C1	1306.074641
dsgdb9nsd_003786	C3H5N3O	7	C1	1175.43064
dsgdb9nsd_003787	C3H6N4	7	C1	1283.175326
dsgdb9nsd_003788	C3H5N3O	7	C1	1199.777695
dsgdb9nsd_003789	C4H7N3	7	C1	1400.156714
dsgdb9nsd_003790	C3H6N4	7	C1	1284.280132
dsgdb9nsd_003791	C3H6N4	7	C1	1266.370189
dsgdb9nsd_003792	C2H5N5	7	C1	1134.76739
dsgdb9nsd_003793	C4H6N2O	7	C1	1311.860605
dsgdb9nsd_003794	C3H5N3O	7	C1	1197.721126
dsgdb9nsd_003795	C3H5N3O	7	C1	1166.432825
dsgdb9nsd_003796	C2H4N4O	7	C1	1037.951893
dsgdb9nsd_003797	C4H6N2O	7	C1	1322.826629
dsgdb9nsd_003798	C4H5NO2	7	C1	1238.945438
dsgdb9nsd_003800	C4H6N2O	7	C1	1321.140542
dsgdb9nsd_003801	C3H5N3O	7	C1	1189.327754
dsgdb9nsd_003802	C4H5NO2	7	C1	1232.009795
dsgdb9nsd_003803	C3H4N2O2	7	C1	1100.785762
dsgdb9nsd_003804	C3H4N2O2	7	C1	1123.025778
dsgdb9nsd_003805	C4H6N2O	7	C1	1328.614814
dsgdb9nsd_003806	C3H5N3O	7	C1	1210.348745
dsgdb9nsd_003807	C3H5N3O	7	C1	1193.885324
dsgdb9nsd_003808	C2H4N4O	7	C1	1060.412528
dsgdb9nsd_003809	C4H5NO2	7	CS	1240.009719
dsgdb9nsd_003810	C3H4N2O2	7	C1	1122.755497
dsgdb9nsd_003811	C3H4N2O2	7	C1	1093.920143
dsgdb9nsd_003812	C2H3N3O2	7	CS	962.1037526
dsgdb9nsd_003813	C4H3N3	7	CS	1136.069404
dsgdb9nsd_003814	C4H2N2O	7	C1	1043.188685
dsgdb9nsd_003815	C3HN3O	7	C1	907.043283
dsgdb9nsd_003816	C4H3N3	7	C1	1138.624597
dsgdb9nsd_003817	C3H2N4	7	C1	998.1742725
dsgdb9nsd_003818	C4H2N2O	7	C1	1046.030488
dsgdb9nsd_003819	C3HN3O	7	C1	908.9827266
dsgdb9nsd_003820	C3HN3O	7	CS	920.1654793
dsgdb9nsd_003821	C4H3N3	7	CS	1137.026914
dsgdb9nsd_003822	C3H2N4	7	CS	1013.763039
dsgdb9nsd_003823	C3H2N4	7	CS	1001.686675
dsgdb9nsd_003824	C4H2N2O	7	CS	1043.682435
dsgdb9nsd_003826	C3HN3O	7	CS	896.6125691
dsgdb9nsd_003828	C3H4N4	7	C1	1111.047895
dsgdb9nsd_003829	C4H4N2O	7	CS	1162.874168
dsgdb9nsd_003831	C3H4N4	7	C1	1132.923874
dsgdb9nsd_003832	C3H4N4	7	C1	1112.845779
dsgdb9nsd_003833	C2H3N5	7	C1	969.0368918
dsgdb9nsd_003834	C3H3N3O	7	C1	1043.097929
dsgdb9nsd_003835	C3H3N3O	7	CS	1008.493685
dsgdb9nsd_003837	C2H3N5	7	C1	985.4538518
dsgdb9nsd_003838	C2H2N4O	7	C1	971.8660372
dsgdb9nsd_003839	CH2N6	7	C1	823.2011865
dsgdb9nsd_003841	C4H5N3	7	CS	1258.291719
dsgdb9nsd_003842	C3H4N4	7	C1	1130.594766
dsgdb9nsd_003843	C3H4N4	7	CS	1127.851282
dsgdb9nsd_003844	C3H4N4	7	CS	1113.826507
