File_Name	Mol_Formula	Nonhydrogen_Atoms	Point_Group	[W1-F12 all-electron, nonrel. CCSD(T)/CBS (kcal/mol)]
dsgdb9nsd_003371	C6H10O	7	C1	1710.667114
dsgdb9nsd_003372	C5H8O2	7	C1	1505.683688
dsgdb9nsd_003373	C5H8O2	7	CS	1509.602371
dsgdb9nsd_003374	C4H6O3	7	C1	1300.187416
dsgdb9nsd_003375	C7H8	7	C1	1583.391634
dsgdb9nsd_003376	C6H7N	7	C1	1447.144594
dsgdb9nsd_003377	C6H6O	7	C1	1375.795666
dsgdb9nsd_003378	C6H7N	7	CS	1494.154725
dsgdb9nsd_003379	C5H6N2	7	C1	1356.299761
dsgdb9nsd_003380	C5H5NO	7	C1	1285.592455
dsgdb9nsd_003381	C6H8O	7	C1	1554.719627
dsgdb9nsd_003382	C5H7NO	7	C1	1417.051905
dsgdb9nsd_003383	C5H6O2	7	C1	1348.334482
dsgdb9nsd_003384	C5H7NO	7	C1	1427.230116
dsgdb9nsd_003385	C7H12	7	C1	1884.844587
dsgdb9nsd_003386	C6H10O	7	C1	1679.493785
dsgdb9nsd_003387	C6H10O	7	C1	1679.545486
dsgdb9nsd_003388	C5H8O2	7	C1	1472.351927
dsgdb9nsd_003389	C6H10O	7	C1	1688.032451
dsgdb9nsd_003390	C5H9NO	7	C1	1551.421424
dsgdb9nsd_003391	C5H8O2	7	C1	1482.769745
dsgdb9nsd_003392	C6H8O	7	C1	1564.174996
dsgdb9nsd_003393	C5H7NO	7	C1	1435.858704
dsgdb9nsd_003394	C5H7NO	7	C1	1426.893519
dsgdb9nsd_003395	C5H7NO	7	C1	1443.291642
dsgdb9nsd_003396	C5H7NO	7	C1	1428.354217
dsgdb9nsd_003397	C5H6O2	7	C1	1374.640578
dsgdb9nsd_003398	C5H7NO	7	C1	1422.15837
dsgdb9nsd_003399	C5H6O2	7	C1	1368.152405
dsgdb9nsd_003400	C4H5NO2	7	C1	1244.996337
dsgdb9nsd_003401	C4H5NO2	7	C1	1230.44815
dsgdb9nsd_003402	C4H4O3	7	C1	1176.638018
dsgdb9nsd_003403	C5H9NO	7	C1	1555.840171
dsgdb9nsd_003404	C7H12	7	C1	1884.412158
dsgdb9nsd_003405	C6H10O	7	C1	1691.207292
dsgdb9nsd_003406	C6H10O	7	C1	1682.312708
dsgdb9nsd_003407	C6H10O	7	C1	1689.75782
dsgdb9nsd_003408	C5H8O2	7	C1	1487.046411
dsgdb9nsd_003409	C5H9NO	7	C1	1551.39522
dsgdb9nsd_003410	C5H8O2	7	C1	1499.185563
dsgdb9nsd_003411	C6H6O	7	C1	1442.183912
dsgdb9nsd_003412	C5H5NO	7	C1	1311.778816
dsgdb9nsd_003413	C5H5NO	7	C1	1305.217332
dsgdb9nsd_003414	C5H4O2	7	C1	1234.470762
dsgdb9nsd_003415	C5H7NO	7	C1	1453.43239
dsgdb9nsd_003416	C4H6N2O	7	C1	1317.067648
dsgdb9nsd_003417	C4H6N2O	7	C1	1318.88302
dsgdb9nsd_003418	C4H5NO2	7	C1	1249.799087
dsgdb9nsd_003419	C6H8O	7	C1	1585.947267
dsgdb9nsd_003420	C5H7NO	7	C1	1453.441771
dsgdb9nsd_003421	C5H7NO	7	C1	1452.616734
dsgdb9nsd_003422	C5H6O2	7	C1	1383.692791
dsgdb9nsd_003423	C5H7NO	7	C1	1446.87693
dsgdb9nsd_003424	C5H6O2	7	C1	1376.635374
dsgdb9nsd_003425	C5H7NO	7	C1	1469.993213
dsgdb9nsd_003426	C4H6N2O	7	C1	1335.992644
dsgdb9nsd_003427	C4H6N2O	7	C1	1335.36804
dsgdb9nsd_003428	C4H5NO2	7	C1	1266.008335
dsgdb9nsd_003429	C5H6O2	7	C1	1398.337344
dsgdb9nsd_003430	C4H5NO2	7	C1	1263.582359
dsgdb9nsd_003431	C4H5NO2	7	C1	1262.869125
dsgdb9nsd_003432	C4H4O3	7	C1	1192.953466
dsgdb9nsd_003433	C7H10	7	C1	1766.620179
dsgdb9nsd_003434	C6H9N	7	C1	1633.58103
dsgdb9nsd_003435	C6H8O	7	C1	1565.883667
dsgdb9nsd_003436	C4H6N2O	7	C1	1321.969507
dsgdb9nsd_003437	C7H10	7	C1	1763.876506
dsgdb9nsd_003438	C6H9N	7	C1	1631.080317
dsgdb9nsd_003439	C6H8O	7	C1	1563.442191
dsgdb9nsd_003440	C6H8O	7	C1	1568.059356
dsgdb9nsd_003441	C5H7NO	7	C1	1436.661332
dsgdb9nsd_003442	C5H6O2	7	C1	1367.27718
dsgdb9nsd_003443	C7H12	7	C1	1909.649366
dsgdb9nsd_003444	C6H10O	7	C1	1712.212595
dsgdb9nsd_003447	C5H9NO	7	C1	1575.845368
dsgdb9nsd_003448	C5H8O2	7	C1	1508.069523
dsgdb9nsd_003449	C6H10O	7	C1	1714.417174
dsgdb9nsd_003451	C5H8O2	7	C1	1516.464991
dsgdb9nsd_003452	C5H9NO	7	C1	1575.845412
dsgdb9nsd_003453	C5H8O2	7	C1	1507.080938
dsgdb9nsd_003455	C5H5NO	7	C1	1288.661077
dsgdb9nsd_003456	C5H4O2	7	C1	1217.296379
dsgdb9nsd_003457	C6H8O	7	CS	1576.480627
dsgdb9nsd_003458	C5H6O2	7	C1	1366.828417
dsgdb9nsd_003459	C5H7NO	7	C1	1442.316831
dsgdb9nsd_003460	C5H6O2	7	CS	1370.839175
dsgdb9nsd_003461	C7H10	7	C1	1745.166018
dsgdb9nsd_003463	C6H9N	7	CS	1600.728774
dsgdb9nsd_003464	C6H8O	7	C1	1551.845238
dsgdb9nsd_003465	C5H7NO	7	C1	1422.089144
dsgdb9nsd_003466	C5H6O2	7	C1	1349.929385
dsgdb9nsd_003467	C7H12	7	C1	1902.734093
dsgdb9nsd_003468	C6H10O	7	C1	1697.490739
dsgdb9nsd_003469	C6H10O	7	C1	1702.588237
dsgdb9nsd_003470	C6H10O	7	C1	1706.471812
dsgdb9nsd_003471	C5H8O2	7	C1	1501.653062
dsgdb9nsd_003472	C5H8O2	7	C1	1508.900565
dsgdb9nsd_003473	C7H10	7	C1	1735.072189
dsgdb9nsd_003474	C6H9N	7	C1	1602.305762
dsgdb9nsd_003475	C6H8O	7	C1	1528.499632
dsgdb9nsd_003476	C6H9N	7	C1	1595.330768
dsgdb9nsd_003477	C6H8O	7	C1	1535.872084
dsgdb9nsd_003478	C5H6O2	7	C1	1329.531116
dsgdb9nsd_003479	C6H7N	7	C1	1424.932038
dsgdb9nsd_003480	C6H7N	7	C1	1422.656858
dsgdb9nsd_003481	C7H8	7	CS	1553.894427
dsgdb9nsd_003482	C6H7N	7	C1	1424.947437
dsgdb9nsd_003483	C5H5NO	7	C1	1224.130447
dsgdb9nsd_003484	C6H6O	7	C1	1356.200182
dsgdb9nsd_003485	C7H10	7	C2	1748.654946
dsgdb9nsd_003486	C6H8O	7	C1	1547.73057
dsgdb9nsd_003487	C5H7NO	7	C1	1412.544028
dsgdb9nsd_003488	C5H6O2	7	C2	1345.322656
dsgdb9nsd_003489	C6H8O	7	C2	1546.08472
dsgdb9nsd_003490	C7H10	7	C1	1779.239978
dsgdb9nsd_003491	C6H9N	7	CS	1645.411736
dsgdb9nsd_003492	C6H8O	7	CS	1574.58489
dsgdb9nsd_003493	C5H6O2	7	CS	1372.443591
dsgdb9nsd_003494	C7H8	7	C1	1571.836511
dsgdb9nsd_003495	C6H6O	7	C1	1363.07532
dsgdb9nsd_003496	C6H7N	7	C1	1427.02844
dsgdb9nsd_003497	C6H7N	7	C1	1482.485088
dsgdb9nsd_003498	C5H6N2	7	CS	1344.31753
dsgdb9nsd_003499	C5H5NO	7	CS	1272.321426
dsgdb9nsd_003500	C5H6N2	7	C1	1336.040353
dsgdb9nsd_003501	C6H8O	7	C1	1542.129496
dsgdb9nsd_003502	C5H6O2	7	C1	1332.941479
dsgdb9nsd_003503	C5H7NO	7	C1	1396.44834
dsgdb9nsd_003504	C5H7NO	7	C1	1414.343543
dsgdb9nsd_003505	C7H12	7	C1	1873.052517
dsgdb9nsd_003506	C6H10O	7	C1	1665.231354
dsgdb9nsd_003507	C6H10O	7	C1	1670.205057
dsgdb9nsd_003508	C5H8O2	7	C1	1461.576321
dsgdb9nsd_003509	C6H10O	7	C1	1675.349951
dsgdb9nsd_003510	C5H8O2	7	C1	1467.064481
dsgdb9nsd_003511	C5H9NO	7	C1	1534.005425
dsgdb9nsd_003512	C7H12	7	C1	1886.452919
dsgdb9nsd_003513	C6H10O	7	C1	1686.763646
dsgdb9nsd_003514	C6H10O	7	C1	1683.538661
dsgdb9nsd_003515	C6H11N	7	C1	1748.444065
dsgdb9nsd_003516	C5H9NO	7	C1	1544.544836
dsgdb9nsd_003517	C5H9NO	7	C1	1553.723336
dsgdb9nsd_003518	C6H10O	7	C1	1686.06632
dsgdb9nsd_003519	C5H8O2	7	C1	1486.200942
dsgdb9nsd_003520	C5H8O2	7	C1	1482.670354
dsgdb9nsd_003521	C7H10	7	C2V	1718.163851
dsgdb9nsd_003522	C6H8O	7	CS	1508.711772
dsgdb9nsd_003523	C5H7NO	7	C1	1377.057405
dsgdb9nsd_003524	C6H8O	7	CS	1521.184578
dsgdb9nsd_003525	C5H6O2	7	CS	1309.232037
dsgdb9nsd_003526	C7H10	7	C1	1718.03481
dsgdb9nsd_003527	C6H9N	7	C1	1580.76129
dsgdb9nsd_003528	C6H9N	7	C1	1579.133373
dsgdb9nsd_003529	C6H8O	7	C1	1511.436826
dsgdb9nsd_003530	C6H9N	7	C1	1575.641195
dsgdb9nsd_003531	C5H8N2	7	C1	1438.527558
dsgdb9nsd_003532	C5H7NO	7	CS	1367.233041
dsgdb9nsd_003533	C6H8O	7	CS	1523.856112
dsgdb9nsd_003534	C5H7NO	7	C1	1383.162219
dsgdb9nsd_003536	C7H8	7	C2V	1591.730689
dsgdb9nsd_003537	C6H7N	7	CS	1451.022013
dsgdb9nsd_003538	C6H6O	7	C2V	1382.832476
dsgdb9nsd_003539	C7H10	7	C2V	1747.193545
dsgdb9nsd_003540	C6H8O	7	CS	1544.927303
dsgdb9nsd_003541	C6H8O	7	C2V	1538.053778
dsgdb9nsd_003542	C5H6O2	7	CS	1334.020287
dsgdb9nsd_003543	C5H5NO	7	C1	1272.863161
dsgdb9nsd_003545	C5H5NO	7	C1	1280.79234
dsgdb9nsd_003546	C5H5NO	7	C1	1274.949894
dsgdb9nsd_003547	C5H4O2	7	C1	1199.763049
dsgdb9nsd_003548	C5H5NO	7	C1	1280.859546
dsgdb9nsd_003549	C6H9N	7	C1	1598.969225
dsgdb9nsd_003550	C7H10	7	C1	1733.771123
dsgdb9nsd_003551	C6H9N	7	C1	1606.93387
dsgdb9nsd_003552	C6H9N	7	C1	1593.099909
dsgdb9nsd_003553	C6H8O	7	C1	1527.777381
dsgdb9nsd_003554	C6H9N	7	C1	1600.469299
dsgdb9nsd_003555	C6H9N	7	C1	1592.909096
dsgdb9nsd_003556	C5H7NO	7	C1	1401.384643
dsgdb9nsd_003557	C6H8O	7	C1	1541.292179
dsgdb9nsd_003558	C5H7NO	7	C1	1413.100271
dsgdb9nsd_003559	C5H6O2	7	C1	1337.209153
dsgdb9nsd_003560	C7H10	7	CS	1742.843028
dsgdb9nsd_003561	C6H8O	7	CS	1542.7245
dsgdb9nsd_003562	C6H9N	7	C1	1607.402375
dsgdb9nsd_003563	C6H8O	7	CS	1543.416662
dsgdb9nsd_003564	C5H7NO	7	CS	1406.870702
dsgdb9nsd_003565	C5H6O2	7	CS	1337.779113
dsgdb9nsd_003566	C7H10	7	CS	1729.107353
dsgdb9nsd_003567	C6H8O	7	C1	1529.534408
dsgdb9nsd_003568	C5H7NO	7	C1	1393.178771
dsgdb9nsd_003569	C6H8O	7	C1	1529.630341
dsgdb9nsd_003570	C5H7NO	7	C1	1394.356173
dsgdb9nsd_003571	C5H6O2	7	C1	1326.503201
dsgdb9nsd_003573	C6H9N	7	C1	1576.178431
dsgdb9nsd_003574	C6H9N	7	C1	1576.583187
dsgdb9nsd_003575	C6H9N	7	C1	1579.178805
dsgdb9nsd_003576	C6H8O	7	C1	1513.140283
dsgdb9nsd_003577	C6H9N	7	C1	1571.035508
dsgdb9nsd_003578	C5H8N2	7	C1	1439.115108
dsgdb9nsd_003579	C5H7NO	7	C1	1372.520166
dsgdb9nsd_003580	C6H8O	7	C1	1517.447119
dsgdb9nsd_003582	C5H7NO	7	C1	1390.292566
dsgdb9nsd_003583	C5H6O2	7	CS	1321.640548
dsgdb9nsd_003584	C5H8N2	7	C1	1486.483246
dsgdb9nsd_003585	C5H7NO	7	C1	1419.263399
dsgdb9nsd_003586	C7H10	7	CS	1752.428455
dsgdb9nsd_003587	C6H8O	7	C1	1556.622424
dsgdb9nsd_003588	C5H8N2	7	CS	1487.672464
dsgdb9nsd_003589	C5H7NO	7	C1	1420.952661
dsgdb9nsd_003590	C5H6O2	7	CS	1353.367541
dsgdb9nsd_003591	C6H8O	7	C1	1546.085611
dsgdb9nsd_003592	C7H12	7	C1	1884.017938
dsgdb9nsd_003593	C6H10O	7	C1	1685.248794
dsgdb9nsd_003594	C6H11N	7	C1	1746.589536
dsgdb9nsd_003595	C6H11N	7	C1	1746.62285
dsgdb9nsd_003596	C5H10N2	7	C1	1624.712978
dsgdb9nsd_003597	C5H9NO	7	C1	1553.616484
dsgdb9nsd_003598	C6H10O	7	C1	1687.406429
dsgdb9nsd_003599	C5H9NO	7	C1	1556.101723
dsgdb9nsd_003600	C5H8O2	7	C1	1485.530461
dsgdb9nsd_003601	C6H11N	7	C1	1744.525651
dsgdb9nsd_003602	C5H10N2	7	C1	1611.933075
dsgdb9nsd_003603	C5H9NO	7	C1	1543.293457
dsgdb9nsd_003604	C6H10O	7	C1	1686.634379
dsgdb9nsd_003605	C5H8O2	7	C1	1488.356538
dsgdb9nsd_003606	C5H9NO	7	C1	1550.017058
dsgdb9nsd_003607	C7H10	7	C1	1739.53557
dsgdb9nsd_003608	C6H9N	7	C1	1607.86131
dsgdb9nsd_003609	C6H8O	7	CS	1539.521353
dsgdb9nsd_003610	C5H7NO	7	CS	1398.936867
dsgdb9nsd_003611	C7H8	7	C1	1607.481021
dsgdb9nsd_003612	C6H6O	7	C1	1401.214488
dsgdb9nsd_003613	C7H8	7	C1	1561.81435
dsgdb9nsd_003614	C5H5NO	7	C1	1217.267457
dsgdb9nsd_003615	C7H10	7	C1	1756.195941
dsgdb9nsd_003616	C6H8O	7	C1	1553.526072
dsgdb9nsd_003617	C6H8O	7	C1	1551.390438
dsgdb9nsd_003618	C5H7NO	7	C1	1416.718428
dsgdb9nsd_003619	C6H8O	7	C1	1551.80514
dsgdb9nsd_003620	C5H6O2	7	C1	1343.493849
dsgdb9nsd_003621	C6H7N	7	CS	1449.151212
dsgdb9nsd_003622	C6H7N	7	C1	1446.938727
dsgdb9nsd_003623	C7H8	7	C1	1579.17664
dsgdb9nsd_003624	C6H7N	7	C1	1440.986272
dsgdb9nsd_003625	C6H7N	7	C1	1445.301686
dsgdb9nsd_003626	C5H5NO	7	CS	1246.85133
dsgdb9nsd_003627	C6H6O	7	CS	1378.71954
dsgdb9nsd_003628	C7H8	7	C1	1599.243754
dsgdb9nsd_003629	C6H7N	7	C1	1465.81238
dsgdb9nsd_003630	C6H7N	7	C1	1467.378562
dsgdb9nsd_003631	C6H6O	7	C2	1393.776793
dsgdb9nsd_003632	C5H4N2	7	CS	1230.625924
dsgdb9nsd_003633	C5H3NO	7	CS	1139.54041
dsgdb9nsd_003634	C4H3N3	7	CS	1092.645232
dsgdb9nsd_003635	C4H2N2O	7	C1	1004.726325
dsgdb9nsd_003636	C5H4N2	7	CS	1230.864176
dsgdb9nsd_003637	C4H3N3	7	C1	1092.186541
dsgdb9nsd_003638	C5H3NO	7	CS	1140.004654
dsgdb9nsd_003639	C4H2N2O	7	C1	1004.674273
dsgdb9nsd_003640	C4H2N2O	7	C1	1018.870126
dsgdb9nsd_003641	C5H4N2	7	CS	1229.91478
dsgdb9nsd_003642	C4H3N3	7	CS	1108.313115
dsgdb9nsd_003643	C4H3N3	7	CS	1096.068064
dsgdb9nsd_003644	C3H2N4	7	C1	959.0192862
dsgdb9nsd_003646	C4H2N2O	7	C1	1018.794831
dsgdb9nsd_003647	C4H2N2O	7	CS	993.3985738
dsgdb9nsd_003648	C3HN3O	7	C1	859.3038035
dsgdb9nsd_003650	C4H5N3	7	C1	1227.598228
dsgdb9nsd_003651	C4H5N3	7	C1	1244.288657
dsgdb9nsd_003652	C5H8N2	7	C1	1535.570804
dsgdb9nsd_003653	C5H7NO	7	C1	1448.798941
dsgdb9nsd_003654	C4H7N3	7	C1	1400.824591
dsgdb9nsd_003655	C4H6N2O	7	C1	1316.930462
dsgdb9nsd_003656	C4H7N3	7	C1	1406.369146
dsgdb9nsd_003657	C4H6N2O	7	C1	1318.67047
dsgdb9nsd_003658	C3H6N4	7	C1	1273.880505
dsgdb9nsd_003659	C3H5N3O	7	C1	1188.828771
dsgdb9nsd_003660	C4H7N3	7	C1	1407.755917
dsgdb9nsd_003661	C3H6N4	7	C1	1271.973209
dsgdb9nsd_003662	C4H6N2O	7	C1	1322.710307
dsgdb9nsd_003663	C3H5N3O	7	C1	1189.87417
dsgdb9nsd_003664	C4H6N2O	7	C1	1336.391432
dsgdb9nsd_003665	C3H5N3O	7	C1	1205.654924
dsgdb9nsd_003666	C3H4N2O2	7	C1	1118.946884
dsgdb9nsd_003667	C4H6N2O	7	C1	1338.105939
dsgdb9nsd_003668	C5H8N2	7	C1	1537.811628
dsgdb9nsd_003669	C5H7NO	7	C1	1451.522175
dsgdb9nsd_003670	C4H7N3	7	C1	1412.278177
dsgdb9nsd_003671	C4H6N2O	7	C1	1326.282637
dsgdb9nsd_003672	C4H6N2O	7	C1	1344.449489
dsgdb9nsd_003673	C4H5NO2	7	C1	1257.513808
dsgdb9nsd_003674	C4H5N3	7	C1	1259.267032
dsgdb9nsd_003675	C4H5N3	7	C1	1260.154751
dsgdb9nsd_003676	C3H4N4	7	C1	1095.745229
dsgdb9nsd_003677	C5H8N2	7	C1	1536.360186
dsgdb9nsd_003678	C4H7N3	7	C1	1410.812089
dsgdb9nsd_003679	C4H6N2O	7	C1	1342.787668
dsgdb9nsd_003680	C5H7NO	7	C1	1448.387546
dsgdb9nsd_003681	C4H6N2O	7	C1	1323.19957
dsgdb9nsd_003682	C4H5NO2	7	C1	1254.297891
dsgdb9nsd_003683	C4H7N3	7	C1	1421.582336
dsgdb9nsd_003684	C4H6N2O	7	C1	1336.153694
dsgdb9nsd_003685	C3H6N4	7	C1	1297.78482
dsgdb9nsd_003686	C3H5N3O	7	C1	1212.356223
dsgdb9nsd_003687	C3H5N3O	7	CS	1228.302049
dsgdb9nsd_003688	C3H4N2O2	7	C1	1141.262804
dsgdb9nsd_003689	C4H5N3	7	C1	1260.187651
dsgdb9nsd_003690	C3H4N4	7	C1	1117.096704
dsgdb9nsd_003691	C4H7N3	7	C1	1415.520136
dsgdb9nsd_003692	C4H6N2O	7	C2V	1342.671115
dsgdb9nsd_003693	C3H5N3O	7	C1	1235.742385
dsgdb9nsd_003694	C3H4N2O2	7	C1	1162.074891
dsgdb9nsd_003695	C4H7N3	7	C1	1410.008632
dsgdb9nsd_003696	C3H6N4	7	C1	1296.798438
dsgdb9nsd_003697	C4H6N2O	7	C1	1340.734049
dsgdb9nsd_003698	C3H5N3O	7	C1	1228.917987
dsgdb9nsd_003699	C4H7N3	7	C1	1406.883791
dsgdb9nsd_003700	C4H6N2O	7	C1	1336.745806
dsgdb9nsd_003702	C3H6N4	7	C1	1278.92501
dsgdb9nsd_003703	C3H5N3O	7	C1	1209.848375
dsgdb9nsd_003704	C3H4N2O2	7	C1	1127.741098
dsgdb9nsd_003705	C3H4N2O2	7	C1	1150.710763
dsgdb9nsd_003706	C3H3NO3	7	C1	1076.314473
dsgdb9nsd_003707	C4H6N2O	7	C1	1326.133183
dsgdb9nsd_003708	C3H5N3O	7	C1	1214.071796
dsgdb9nsd_003709	C4H6N2O	7	C1	1318.672629
dsgdb9nsd_003710	C4H6N2O	7	CS	1306.324503
dsgdb9nsd_003711	C3H5N3O	7	C1	1180.281633
dsgdb9nsd_003712	C5H8N2	7	C1	1533.800914
dsgdb9nsd_003713	C5H7NO	7	C1	1446.563225
dsgdb9nsd_003714	C4H7N3	7	C1	1396.868106
dsgdb9nsd_003715	C4H6N2O	7	C1	1312.769113
dsgdb9nsd_003716	C5H8N2	7	C1	1532.028419
dsgdb9nsd_003717	C4H7N3	7	C1	1397.266079
dsgdb9nsd_003718	C5H7NO	7	C1	1443.012287
dsgdb9nsd_003719	C4H6N2O	7	C1	1311.041141
dsgdb9nsd_003720	C4H7N3	7	C1	1416.32422
dsgdb9nsd_003721	C4H6N2O	7	C1	1329.523787
dsgdb9nsd_003722	C5H8N2	7	C1	1534.195027
dsgdb9nsd_003723	C4H7N3	7	C1	1416.069501
dsgdb9nsd_003725	C3H6N4	7	C1	1267.747415
dsgdb9nsd_003726	C5H7NO	7	C1	1445.632779
dsgdb9nsd_003727	C4H6N2O	7	C1	1328.783815
dsgdb9nsd_003728	C4H6N2O	7	C1	1300.905864
dsgdb9nsd_003729	C3H5N3O	7	C1	1170.055387
dsgdb9nsd_003730	C5H8N2	7	C1	1530.616981
dsgdb9nsd_003731	C4H7N3	7	C1	1394.003977
dsgdb9nsd_003732	C4H7N3	7	C1	1411.406748
dsgdb9nsd_003733	C4H7N3	7	C1	1402.754026
dsgdb9nsd_003735	C4H7N3	7	C1	1398.984438
dsgdb9nsd_003736	C3H6N4	7	C1	1264.907778
dsgdb9nsd_003737	C2H5N5	7	C1	1118.709473
dsgdb9nsd_003738	C5H8N2	7	C1	1529.736359
dsgdb9nsd_003739	C4H7N3	7	C1	1395.611575
dsgdb9nsd_003740	C4H7N3	7	C1	1400.149058
dsgdb9nsd_003741	C3H6N4	7	C1	1268.877196
dsgdb9nsd_003742	C4H6N2O	7	C1	1330.230532
dsgdb9nsd_003743	C3H5N3O	7	C1	1200.666675
dsgdb9nsd_003744	C5H8N2	7	C1	1532.037003
dsgdb9nsd_003745	C4H7N3	7	C1	1406.426394
dsgdb9nsd_003746	C4H6N2O	7	C1	1338.486492
dsgdb9nsd_003747	C4H7N3	7	C1	1414.454254
dsgdb9nsd_003748	C3H6N4	7	C1	1290.660705
dsgdb9nsd_003749	C3H5N3O	7	C1	1221.259748
dsgdb9nsd_003750	C3H5N3O	7	C1	1227.098448
dsgdb9nsd_003751	C3H5N3O	7	C1	1192.948929
dsgdb9nsd_003752	C3H4N2O2	7	C1	1141.140346
dsgdb9nsd_003753	C4H7N3	7	C1	1400.210215
dsgdb9nsd_003754	C3H6N4	7	C1	1273.721419
dsgdb9nsd_003755	C3H5N3O	7	C1	1204.758853
dsgdb9nsd_003756	C5H8N2	7	C1	1531.849146
dsgdb9nsd_003757	C4H7N3	7	C1	1404.287797
dsgdb9nsd_003758	C4H6N2O	7	C1	1334.841365
dsgdb9nsd_003760	C3H6N4	7	C1	1289.764264
dsgdb9nsd_003761	C3H5N3O	7	C1	1221.972128
dsgdb9nsd_003762	C3H5N3O	7	C1	1228.203053
dsgdb9nsd_003763	C3H5N3O	7	C1	1203.120626
dsgdb9nsd_003764	C3H4N2O2	7	C1	1153.241879
dsgdb9nsd_003765	C3H6N4	7	C1	1268.046505
dsgdb9nsd_003766	C2H5N5	7	C1	1143.460662
dsgdb9nsd_003767	C2H4N4O	7	C1	1073.154837
dsgdb9nsd_003768	C4H7N3	7	C1	1395.900154
dsgdb9nsd_003769	C3H6N4	7	C1	1267.348325
dsgdb9nsd_003770	C3H5N3O	7	C1	1196.970732
dsgdb9nsd_003771	C2H5N5	7	C1	1128.485092
dsgdb9nsd_003772	C2H4N4O	7	C1	1079.014251
dsgdb9nsd_003773	C2H4N4O	7	C1	1047.235155
dsgdb9nsd_003774	C2H3N3O2	7	C1	994.777413
dsgdb9nsd_003776	C2H5N5	7	C1	1122.039339
dsgdb9nsd_003778	C2H3N3O2	7	C1	954.4635923
dsgdb9nsd_003779	C4H7N3	7	C1	1399.675866
dsgdb9nsd_003780	C4H6N2O	7	C1	1314.146001
dsgdb9nsd_003781	C3H6N4	7	C1	1261.954248
dsgdb9nsd_003783	C4H7N3	7	C1	1395.685439
dsgdb9nsd_003784	C3H6N4	7	C1	1263.799991
dsgdb9nsd_003785	C4H6N2O	7	C1	1307.408331
dsgdb9nsd_003786	C3H5N3O	7	C1	1176.716821
dsgdb9nsd_003787	C3H6N4	7	C1	1284.659593
dsgdb9nsd_003788	C3H5N3O	7	C1	1201.134439
dsgdb9nsd_003789	C4H7N3	7	C1	1401.624151
dsgdb9nsd_003790	C3H6N4	7	C1	1285.765234
dsgdb9nsd_003791	C3H6N4	7	C1	1267.836032
dsgdb9nsd_003792	C2H5N5	7	C1	1136.197183
dsgdb9nsd_003793	C4H6N2O	7	C1	1313.203049
dsgdb9nsd_003794	C3H5N3O	7	C1	1199.072713
dsgdb9nsd_003795	C3H5N3O	7	C1	1167.693598
dsgdb9nsd_003796	C2H4N4O	7	C1	1039.163783
dsgdb9nsd_003797	C4H6N2O	7	C1	1324.261818
dsgdb9nsd_003798	C4H5NO2	7	C1	1240.249453
dsgdb9nsd_003800	C4H6N2O	7	C1	1322.584881
dsgdb9nsd_003801	C3H5N3O	7	C1	1190.738759
dsgdb9nsd_003802	C4H5NO2	7	C1	1233.320518
dsgdb9nsd_003803	C3H4N2O2	7	C1	1102.049491
dsgdb9nsd_003804	C3H4N2O2	7	C1	1124.337097
dsgdb9nsd_003805	C4H6N2O	7	C1	1330.062416
dsgdb9nsd_003806	C3H5N3O	7	C1	1211.803469
dsgdb9nsd_003807	C3H5N3O	7	C1	1195.328935
dsgdb9nsd_003808	C2H4N4O	7	C1	1061.810726
dsgdb9nsd_003809	C4H5NO2	7	CS	1241.323586
dsgdb9nsd_003810	C3H4N2O2	7	C1	1124.069094
dsgdb9nsd_003811	C3H4N2O2	7	C1	1095.145694
dsgdb9nsd_003812	C2H3N3O2	7	CS	963.2708764
dsgdb9nsd_003813	C4H3N3	7	CS	1137.253043
dsgdb9nsd_003814	C4H2N2O	7	C1	1044.234468
dsgdb9nsd_003815	C3HN3O	7	C1	908.0187779
dsgdb9nsd_003816	C4H3N3	7	C1	1139.81059
dsgdb9nsd_003817	C3H2N4	7	C1	999.3107487
dsgdb9nsd_003818	C4H2N2O	7	C1	1047.07996
dsgdb9nsd_003819	C3HN3O	7	C1	909.947422
dsgdb9nsd_003820	C3HN3O	7	CS	921.2064987
dsgdb9nsd_003821	C4H3N3	7	CS	1138.210014
dsgdb9nsd_003822	C3H2N4	7	CS	1014.949791
dsgdb9nsd_003823	C3H2N4	7	CS	1002.856924
dsgdb9nsd_003824	C4H2N2O	7	CS	1044.732848
dsgdb9nsd_003826	C3HN3O	7	CS	897.5663521
dsgdb9nsd_003828	C3H4N4	7	C1	1112.329188
dsgdb9nsd_003829	C4H4N2O	7	CS	1164.060563
dsgdb9nsd_003831	C3H4N4	7	C1	1134.263268
dsgdb9nsd_003832	C3H4N4	7	C1	1114.175779
dsgdb9nsd_003833	C2H3N5	7	C1	970.3130516
dsgdb9nsd_003834	C3H3N3O	7	C1	1044.28748
dsgdb9nsd_003835	C3H3N3O	7	CS	1009.581874
dsgdb9nsd_003837	C2H3N5	7	C1	986.7254684
dsgdb9nsd_003838	C2H2N4O	7	C1	972.9186843
dsgdb9nsd_003839	CH2N6	7	C1	824.3881458
dsgdb9nsd_003841	C4H5N3	7	CS	1259.610374
dsgdb9nsd_003842	C3H4N4	7	C1	1131.94602
dsgdb9nsd_003843	C3H4N4	7	CS	1129.189741
dsgdb9nsd_003844	C3H4N4	7	CS	1115.101312
